3865	183641	-51.5124	-52.1846	-50.8402
3884	183641	190.988	189.125	192.85
4243	183662	188.037	186.859	189.216

2973	183587	29.4628	28.5319	30.3937
3174	183597	301.738	300.333	303.142
3332	183608	26.5124	26.5124	26.5124
3512	183618	31.2872	30.1643	32.4101
3533	183618	298.787	296.97	300.605
3871	183641	28.4876	26.6669	30.3083
4072	183652	300.762	300.762	300.762
4230	183662	25.5372	24.705	26.3694

3690	183631	11.2128	11.2128	11.2128

2996	183587	321.963	320.549	323.376
3151	183597	9.2376	8.41762	10.0576
3345	183608	189.012	187.023	191.002
3355	183608	319.012	317.562	320.463
3510	183618	6.2872	4.08255	8.49185
3884	183641	190.988	190.988	190.988
3894	183641	320.988	320.988	320.988
4229	183662	8.0372	7.28048	8.79392

2986	183587	196.963	195.318	198.608
3148	183597	-33.2624	-35.2067	-31.3181
3507	183618	-36.2128	-37.274	-35.1516
3525	183618	193.787	191.995	195.58
4046	183652	-34.2376	-35.4598	-33.0154
4064	183652	195.762	195.609	195.916

2970	183587	-8.0372	-9.49669	-6.57771
3167	183597	214.238	212.135	216.341
3509	183618	-11.2128	-13.1708	-9.25479
3706	183631	216.213	216.118	216.308
4048	183652	-9.2376	-9.75963	-8.71557

3185	183597	444.238	444.238	444.238
3316	183608	-178.488	-179.931	-177.044
3675	183631	-181.287	-182.49	-180.084
3724	183631	446.213	444.308	448.118
4083	183652	443.262	442.311	444.214
4214	183662	-179.463	-180.776	-178.15

2968	183587	-38.0372	-38.1793	-37.8951
3377	183608	599.012	597.179	600.846
3507	183618	-36.2128	-37.5965	-34.8291
3866	183641	-39.0124	-40.2366	-37.7882
3916	183641	600.988	599.998	601.977

3169	183597	239.238	238.531	239.945
3321	183608	-115.988	-117.325	-114.65
3680	183631	-118.787	-119.934	-117.64
3708	183631	241.213	239.609	242.816
4067	183652	238.262	236.802	239.723
4219	183662	-116.963	-116.963	-116.963

2999	183587	359.463	357.331	361.595
3315	183608	-190.988	-192.221	-189.754
3358	183608	356.512	355.18	357.844
3674	183631	-193.787	-195.674	-191.9
3897	183641	358.488	357.625	359.35


3153	183597	34.2376	33.3317	35.1435
3172	183597	276.738	276.244	277.231
3512	183618	31.2872	28.9174	33.657
3711	183631	278.713	276.363	281.062
4051	183652	33.2624	33.2624	33.2624
4070	183652	275.762	275.078	276.446


2992	183587	271.963	269.596	274.33
3323	183608	-90.9876	-93.2884	-88.6868
3531	183618	273.787	273.622	273.952
3682	183631	-93.7872	-94.558	-93.0164
4070	183652	275.762	274.321	277.204
4221	183662	-91.9628	-93.4156	-90.51


3150	183597	-3.2624	-4.70784	-1.81696
3169	183597	239.238	238.555	239.92
3689	183631	-6.2872	-8.21533	-4.35907
3708	183631	241.213	238.821	243.605
4067	183652	238.262	237.159	239.366
4228	183662	-4.4628	-4.4628	-4.4628

3171	183597	264.238	262.262	266.213
3316	183608	-178.488	-178.535	-178.44
3530	183618	261.287	260.193	262.381
3855	183641	-176.512	-178.522	-174.502
4069	183652	263.262	262.397	264.127
4214	183662	-179.463	-180.03	-178.896

2958	183587	-163.037	-165.354	-160.72
2994	183587	296.963	295.654	298.272
3497	183618	-161.213	-161.835	-160.59
3533	183618	298.787	298.602	298.973
4036	183652	-159.238	-160.866	-157.609
4072	183652	300.762	298.601	302.924

2996	183587	321.963	319.559	324.367
3134	183597	-208.262	-209.52	-207.005
3176	183597	326.738	324.249	329.226
3535	183618	323.787	323.035	324.539
3673	183631	-211.287	-213.002	-209.573
4074	183652	325.762	324.801	326.724
4212	183662	-209.463	-209.997	-208.929

3167	183597	214.238	212.686	215.79
3526	183618	211.287	209.601	212.973
4245	183662	213.037	212.111	213.963

2969	183587	-25.5372	-27.4292	-23.6452
3173	183597	289.238	288.711	289.764
3508	183618	-23.7128	-24.2212	-23.2044
3712	183631	291.213	289.023	293.402
4047	183652	-21.7376	-23.527	-19.9482
4071	183652	288.262	287.283	289.242

3152	183597	21.7376	19.3412	24.134
3175	183597	314.238	314.055	314.42
3332	183608	26.5124	24.2922	28.7326
3534	183618	311.287	308.805	313.77
3691	183631	23.7128	23.4618	23.9638
4073	183652	313.262	312.503	314.022
4230	183662	25.5372	24.0996	26.9748



2969	183587	-25.5372	-25.5372	-25.5372
3167	183597	214.238	213.457	215.019
3508	183618	-23.7128	-25.4747	-21.9509
3526	183618	211.287	209.304	213.27
3867	183641	-26.5124	-27.2123	-25.8125
4245	183662	213.037	212.604	213.47

2960	183587	-138.037	-139.593	-136.481
2969	183587	-25.5372	-27.3453	-23.7291
3175	183597	314.238	313.255	315.22
3328	183608	-28.4876	-29.601	-27.3742
3499	183618	-136.213	-137.425	-135.001
3714	183631	316.213	315.139	317.287
3858	183641	-139.012	-140.761	-137.264
3867	183641	-26.5124	-27.5843	-25.4405
4073	183652	313.262	311.143	315.382
4226	183662	-29.4628	-31.4756	-27.45

3003	183587	414.463	413.984	414.941
3320	183608	-128.488	-128.922	-128.053
3328	183608	-28.4876	-29.2904	-27.6848
3542	183618	416.287	414.94	417.634
3679	183631	-131.287	-133.356	-129.219
3687	183631	-31.2872	-33.562	-29.0124
4081	183652	413.262	411.56	414.964
4218	183662	-129.463	-129.547	-129.378
4226	183662	-29.4628	-29.9533	-28.9723


2971	183587	4.4628	2.97789	5.94771
3510	183618	6.2872	6.2872	6.2872
4229	183662	8.0372	6.0351	10.0393

2998	183587	346.963	345.753	348.173
3148	183597	-33.2624	-33.5563	-32.9685
3153	183597	34.2376	32.4488	36.0264
3357	183608	344.012	342.091	345.934
3512	183618	31.2872	29.9825	32.5919
3687	183631	-31.2872	-32.8639	-29.7105
3896	183641	345.988	345.512	346.463
4046	183652	-34.2376	-35.4756	-32.9996
4051	183652	33.2624	32.2608	34.264


3704	183631	186.213	186.024	186.402
4243	183662	188.037	186.728	189.347


2972	183587	16.9628	15.1002	18.8254
3151	183597	9.2376	7.819	10.6562
3176	183597	326.738	324.954	328.521
3510	183618	6.2872	5.28545	7.28895
3511	183618	18.7872	17.9803	19.5941
4050	183652	20.7624	18.3509	23.1739
4074	183652	325.762	325.001	326.524
4229	183662	8.0372	8.0372	8.0372

2961	183587	-125.537	-125.866	-125.209
2973	183587	29.4628	28.3877	30.5379
2993	183587	284.463	283.583	285.343
3332	183608	26.5124	24.1235	28.9013
3352	183608	281.512	279.012	284.012
3500	183618	-123.713	-124.93	-122.496
3512	183618	31.2872	28.9207	33.6537
3532	183618	286.287	283.97	288.604
3859	183641	-126.512	-127.921	-125.104
3871	183641	28.4876	27.8279	29.1473
3891	183641	283.488	282.683	284.292

3131	183597	-250.762	-252.528	-248.997
3169	183597	239.238	237.569	240.906
3528	183618	236.287	234.993	237.582
3670	183631	-248.787	-249.372	-248.202
4067	183652	238.262	238.117	238.408
4209	183662	-246.963	-248.912	-245.014

3330	183608	1.5124	-0.9876	4.0124
3869	183641	-1.5124	-2.21865	-0.806147

2972	183587	16.9628	15.9608	17.9648
3331	183608	14.0124	12.7491	15.2757
3870	183641	15.9876	15.6198	16.3554

3525	183618	193.787	192.735	194.839
3884	183641	190.988	189.358	192.617

3153	183597	34.2376	32.2719	36.2033
3167	183597	214.238	212.268	216.207
3692	183631	36.2128	34.4689	37.9567
3706	183631	216.213	216.213	216.213

2997	183587	334.463	332.774	336.151
3139	183597	-145.762	-146.205	-145.32
3536	183618	336.287	336.287	336.287
3678	183631	-143.787	-145.57	-142.004
4037	183652	-146.738	-148.04	-145.435
4075	183652	338.262	336.352	340.172

2993	183587	284.463	283.768	285.157
3328	183608	-28.4876	-30.3281	-26.6471
3532	183618	286.287	284.942	287.633
3687	183631	-31.2872	-32.183	-30.3914
3891	183641	283.488	281.809	285.166
4226	183662	-29.4628	-30.3915	-28.5341

3143	183597	-95.7624	-96.922	-94.6028
3351	183608	269.012	267.346	270.679
3502	183618	-98.7128	-100.977	-96.449
3710	183631	266.213	265.13	267.296
4041	183652	-96.7376	-97.1481	-96.3271
4249	183662	268.037	267.24	268.834


2967	183587	-50.5372	-52.3706	-48.7038
2986	183587	196.963	195.65	198.276
3506	183618	-48.7128	-49.287	-48.1386
3525	183618	193.787	191.643	195.932
4045	183652	-46.7376	-48.8014	-44.6738
4064	183652	195.762	195.575	195.949

3165	183597	184.238	183.47	185.005
3704	183631	186.213	184.636	187.789
4063	183652	183.262	181.517	185.008

2973	183587	29.4628	27.761	31.1646
2993	183587	284.463	283.335	285.591
3332	183608	26.5124	25.1437	27.8811
3352	183608	281.512	279.426	283.599
3871	183641	28.4876	27.0676	29.9076
3891	183641	283.488	283.407	283.569
4230	183662	25.5372	23.3701	27.7043



2986	183587	196.963	196.24	197.686
2995	183587	309.463	308.161	310.764
3135	183597	-195.762	-196.115	-195.41
3354	183608	306.512	305.114	307.91
3494	183618	-198.713	-201.072	-196.354
3705	183631	198.713	196.841	200.584
3893	183641	308.488	307.34	309.636
4064	183652	195.762	194.542	196.983
4213	183662	-196.963	-197.677	-196.249



3323	183608	-90.9876	-91.4658	-90.5094
3344	183608	176.512	174.518	178.507
3703	183631	173.713	173.041	174.385
3862	183641	-89.0124	-90.6258	-87.399
4221	183662	-91.9628	-93.111	-90.8146
4242	183662	175.537	174.811	176.263

2964	183587	-88.0372	-89.8138	-86.2606
2997	183587	334.463	332.813	336.112
3165	183597	184.238	183.382	185.093
3503	183618	-86.2128	-86.4657	-85.9599
3524	183618	181.287	179.011	183.563
3536	183618	336.287	336.287	336.287
4042	183652	-84.2376	-86.3925	-82.0827
4063	183652	183.262	182.519	184.006
4075	183652	338.262	336.621	339.903


2963	183587	-100.537	-102.618	-98.4563
2988	183587	221.963	220.315	223.611
3322	183608	-103.488	-104.163	-102.812
3344	183608	176.512	175.027	177.998
3347	183608	219.012	217.591	220.434
3703	183631	173.713	172.045	175.38
3861	183641	-101.512	-102.752	-100.273
3886	183641	220.988	220.773	221.202
4220	183662	-104.463	-105.849	-103.077
4242	183662	175.537	175.497	175.578


2971	183587	4.4628	3.56763	5.35797
2989	183587	234.463	232.02	236.905
3348	183608	231.512	230.935	232.09
3510	183618	6.2872	5.28939	7.28501
3887	183641	233.488	232.363	234.612
4049	183652	3.2624	1.01224	5.51256
4246	183662	230.537	228.559	232.515

2971	183587	4.4628	3.42616	5.49944
2991	183587	259.463	259.438	259.488
3330	183608	1.5124	-0.14408	3.16888
3530	183618	261.287	259.163	263.412
3889	183641	258.488	257.638	259.337
4049	183652	3.2624	2.64786	3.87694


2986	183587	196.963	195.464	198.461
3129	183597	-275.762	-277.834	-273.691
3349	183608	244.012	241.628	246.397
3488	183618	-278.713	-279.299	-278.127
3525	183618	193.787	192.09	195.485
3708	183631	241.213	240.558	241.868
4027	183652	-276.738	-278.064	-275.411
4064	183652	195.762	195.499	196.025
4247	183662	243.037	241.545	244.529





2986	183587	196.963	194.544	199.381
3525	183618	193.787	192.519	195.055
4064	183652	195.762	195.762	195.762


3692	183631	36.2128	34.8633	37.5623

3692	183631	36.2128	33.8429	38.5827

2969	183587	-25.5372	-27.3078	-23.7666
3508	183618	-23.7128	-23.7128	-23.7128
3867	183641	-26.5124	-28.9117	-24.1131

2968	183587	-38.0372	-38.4431	-37.6313
2984	183587	166.963	165.724	168.202
2996	183587	321.963	320.768	323.157
3355	183608	319.012	317.073	320.952
3507	183618	-36.2128	-37.3901	-35.0355
3523	183618	168.787	168.398	169.177
3866	183641	-39.0124	-40.4853	-37.5395
3894	183641	320.988	320.988	320.988


2966	183587	-63.0372	-63.4471	-62.6273
2972	183587	16.9628	16.5749	17.3507
3005	183587	439.463	436.989	441.937
3331	183608	14.0124	11.6466	16.3782
3364	183608	436.512	435.843	437.182
3505	183618	-61.2128	-63.3249	-59.1007
3864	183641	-64.0124	-64.6096	-63.4152
3870	183641	15.9876	15.446	16.5292
3903	183641	438.488	437.593	439.382
4262	183662	435.537	433.5	437.574

2989	183587	234.463	234.304	234.621
3326	183608	-53.4876	-55.7416	-51.2336
3528	183618	236.287	234.722	237.853
3685	183631	-56.2872	-56.5859	-55.9885
3887	183641	233.488	232.22	234.755
4224	183662	-54.4628	-55.8191	-53.1065

2984	183587	166.963	165.21	168.716
3882	183641	165.988	165.47	166.505


2972	183587	16.9628	14.6568	19.2688
3318	183608	-153.488	-154.883	-152.092
3331	183608	14.0124	13.2874	14.7374
3541	183618	398.787	398.316	399.259
3857	183641	-151.512	-153.076	-149.948
3870	183641	15.9876	14.6013	17.3739
4080	183652	400.762	398.506	403.018
4216	183662	-154.463	-155.602	-153.323

3344	183608	176.512	175.975	177.05
3883	183641	178.488	176.551	180.424
4242	183662	175.537	174.272	176.803

3525	183618	193.787	191.702	195.872
3692	183631	36.2128	34.1686	38.257
3884	183641	190.988	190.548	191.427



2968	183587	-38.0372	-39.6385	-36.4359
3356	183608	331.512	330.756	332.269
3507	183618	-36.2128	-36.4584	-35.9672
3866	183641	-39.0124	-41.4276	-36.5972
3895	183641	333.488	331.847	335.128
4046	183652	-34.2376	-36.5893	-31.8859
4254	183662	330.537	328.674	332.401

2972	183587	16.9628	15.8289	18.0967
2985	183587	179.463	178.768	180.158
3169	183597	239.238	237.866	240.61
3344	183608	176.512	174.45	178.575
3511	183618	18.7872	17.6574	19.917
3708	183631	241.213	241.213	241.213
3870	183641	15.9876	13.8523	18.1229
3883	183641	178.488	177.969	179.006
4247	183662	243.037	240.69	245.384

3353	183608	294.012	293.141	294.884
3712	183631	291.213	289.19	293.235
4251	183662	293.037	293.027	293.047

2969	183587	-25.5372	-27.7371	-23.3373
2984	183587	166.963	165.233	168.693
3170	183597	251.738	250.288	253.187
3328	183608	-28.4876	-29.013	-27.9622
3529	183618	248.787	247.119	250.455
3867	183641	-26.5124	-27.5394	-25.4854
3882	183641	165.988	165.562	166.414
4068	183652	250.762	250.762	250.762
4226	183662	-29.4628	-31.2502	-27.6754


2973	183587	29.4628	27.3751	31.5505
3512	183618	31.2872	30.857	31.7174
4051	183652	33.2624	31.2219	35.3029

3152	183597	21.7376	21.7376	21.7376
3691	183631	23.7128	21.8418	25.5838
4050	183652	20.7624	19.7653	21.7595


2986	183587	196.963	194.612	199.314
3149	183597	-20.7624	-20.9463	-20.5785
3345	183608	189.012	187.659	190.366
3525	183618	193.787	192.798	194.776
3688	183631	-18.7872	-20.9734	-16.601
3704	183631	186.213	184.761	187.665
4047	183652	-21.7376	-22.5046	-20.9706
4064	183652	195.762	194.957	196.568
4243	183662	188.037	187.296	188.778



3151	183597	9.2376	7.09503	11.3802
3169	183597	239.238	237.87	240.606
3510	183618	6.2872	5.92966	6.64474
3528	183618	236.287	234.677	237.898
4067	183652	238.262	237.017	239.508
4229	183662	8.0372	7.04259	9.03181

2964	183587	-88.0372	-89.8104	-86.264
2993	183587	284.463	281.963	286.963
3152	183597	21.7376	20.4506	23.0246
3352	183608	281.512	280.597	282.428
3503	183618	-86.2128	-86.2128	-86.2128
3691	183631	23.7128	22.9172	24.5084
3891	183641	283.488	282.399	284.576
4042	183652	-84.2376	-86.2979	-82.1773
4050	183652	20.7624	18.6444	22.8804
4250	183662	280.537	278.628	282.447

2973	183587	29.4628	27.9745	30.9511
2984	183587	166.963	166.963	166.963
3512	183618	31.2872	30.3579	32.2165
3523	183618	168.787	166.968	170.606
3871	183641	28.4876	26.6439	30.3313
3882	183641	165.988	164.459	167.516

3152	183597	21.7376	20.7865	22.6887
3511	183618	18.7872	16.3607	21.2137
4050	183652	20.7624	19.9683	21.5565


3150	183597	-3.2624	-5.38525	-1.13955
3152	183597	21.7376	21.2663	22.2089
3171	183597	264.238	262.362	266.113
3530	183618	261.287	259.635	262.939
3689	183631	-6.2872	-7.52846	-5.04594
3691	183631	23.7128	22.1377	25.2879
4050	183652	20.7624	19.4976	22.0272
4069	183652	263.262	263.242	263.283
4228	183662	-4.4628	-5.50432	-3.42128

3149	183597	-20.7624	-22.4448	-19.08
3364	183608	436.512	434.486	438.539
3688	183631	-18.7872	-18.936	-18.6384
3723	183631	433.713	433.278	434.147
4227	183662	-16.9628	-19.2346	-14.691
4262	183662	435.537	434.681	436.393


3167	183597	214.238	213.221	215.254
3526	183618	211.287	209.329	213.246
4245	183662	213.037	213.037	213.037

2973	183587	29.4628	29.2105	29.7151
2984	183587	166.963	165.279	168.647
3164	183597	171.738	170.829	172.647
3512	183618	31.2872	29.9183	32.6561
3523	183618	168.787	168.787	168.787
3703	183631	173.713	172.371	175.055
3871	183641	28.4876	27.4574	29.5178
4062	183652	170.762	169.145	172.38

3332	183608	26.5124	24.4251	28.5997
3691	183631	23.7128	23.0403	24.3853
